,species,genus,subfamily,family,order,Match,Maximum Possible
72,Propithecus coquereli,Propithecus,,Indriidae,Primates,102,281
73,Marmota monax,Marmota,Xerinae,Sciuridae,Rodentia,102,281
74,Marmota marmota marmota,Marmota,Xerinae,Sciuridae,Rodentia,102,281
75,Galeopterus variegatus,Galeopterus,,Cynocephalidae,Dermoptera,102,281
76,Manis javanica,Manis,,Manidae,Pholidota,102,281
77,Grammomys surdaster,Grammomys,Murinae,Muridae,Rodentia,102,281
78,Rousettus aegyptiacus,Rousettus,Rousettinae,Pteropodidae,Chiroptera,102,281
79,Choloepus didactylus,Choloepus,,Megalonychidae,Pilosa,102,281
80,Neomonachus schauinslandi,Neomonachus,Monachinae,Phocidae,Carnivora,102,281
81,Gorilla gorilla gorilla,Gorilla,Homininae,Hominidae,Primates,101,281
82,Nannospalax galili,Nannospalax,Spalacinae,Spalacidae,Rodentia,101,281
83,Trachypithecus francoisi,Trachypithecus,Colobinae,Cercopithecidae,Primates,101,281
84,Cynocephalus volans,Cynocephalus,,Cynocephalidae,Dermoptera,101,281
85,Urocitellus parryii,Urocitellus,Xerinae,Sciuridae,Rodentia,101,281
86,Pan paniscus,Pan,Homininae,Hominidae,Primates,101,281
87,Pan troglodytes,Pan,Homininae,Hominidae,Primates,101,281
88,Ictidomys tridecemlineatus,Ictidomys,Xerinae,Sciuridae,Rodentia,100,281
89,Talpa occidentalis,Talpa,,Talpidae,Eulipotyphla,100,281
90,Arvicanthis niloticus,Arvicanthis,Murinae,Muridae,Rodentia,100,281
91,Rattus norvegicus,Rattus,Murinae,Muridae,Rodentia,100,281
92,Fukomys damarensis,Fukomys,,Bathyergidae,Rodentia,100,281
93,Kogia breviceps,Kogia,,Physeteridae,Artiodactyla,100,281
94,Rattus rattus,Rattus,Murinae,Muridae,Rodentia,100,281
95,Heterocephalus glaber,Heterocephalus,,Bathyergidae,Rodentia,100,281
96,Oryctolagus cuniculus,Oryctolagus,,Leporidae,Lagomorpha,99,281
97,Odocoileus virginianus texanus,Odocoileus,Odocoileinae,Cervidae,Artiodactyla,99,281
98,Jaculus jaculus,Jaculus,Dipodinae,Dipodidae,Rodentia,99,281
99,Eptesicus fuscus,Eptesicus,,Vespertilionidae,Chiroptera,99,281
100,Phodopus roborovskii,Phodopus,Cricetinae,Cricetidae,Rodentia,99,281
101,Lemur catta,Lemur,,Lemuridae,Primates,99,281
102,Sturnira hondurensis,Sturnira,Stenodermatinae,Phyllostomidae,Chiroptera,99,281
103,Lepus europaeus,Lepus,,Leporidae,Lagomorpha,99,281
104,Hylobates moloch,Hylobates,,Hylobatidae,Primates,99,281
105,Dama dama,Dama,Cervinae,Cervidae,Artiodactyla,99,281
106,Pongo abelii,Pongo,Ponginae,Hominidae,Primates,99,281
107,Pongo pygmaeus,Pongo,Ponginae,Hominidae,Primates,99,281
108,Phyllostomus hastatus,Phyllostomus,Phyllostominae,Phyllostomidae,Chiroptera,99,281
109,Aotus nancymaae,Aotus,,Aotidae,Primates,99,281
110,Cervus canadensis,Cervus,Cervinae,Cervidae,Artiodactyla,99,281
111,Nomascus leucogenys,Nomascus,,Hylobatidae,Primates,99,281
112,Cervus elaphus,Cervus,Cervinae,Cervidae,Artiodactyla,99,281
113,Carlito syrichta,Carlito,,Tarsiidae,Primates,98,281
114,Psammomys obesus,Psammomys,Gerbillinae,Muridae,Rodentia,98,281
115,Microcebus murinus,Microcebus,,Cheirogaleidae,Primates,98,281
116,Otolemur garnettii,Otolemur,,Galagidae,Primates,98,281
