,species,genus,subfamily,family,order,Match,Maximum Possible
60,Hyaena hyaena,Hyaena,,Hyaenidae,Carnivora,112,231
61,Suricata suricatta,Suricata,,Herpestidae,Carnivora,112,231
62,Neophocaena asiaeorientalis,Neophocaena,,Phocoenidae,Artiodactyla,112,231
63,Ictidomys tridecemlineatus,Ictidomys,Xerinae,Sciuridae,Rodentia,112,231
64,Marmota monax,Marmota,Xerinae,Sciuridae,Rodentia,112,231
65,Physeter catodon,Physeter,,Physeteridae,Artiodactyla,112,231
66,Marmota flaviventris,Marmota,Xerinae,Sciuridae,Rodentia,112,231
67,Vulpes vulpes,Vulpes,,Canidae,Carnivora,112,231
68,Lemur catta,Lemur,,Lemuridae,Primates,112,231
69,Canis lupus dingo,Canis,,Canidae,Carnivora,112,231
70,Diceros bicornis minor,Diceros,,Rhinocerotidae,Perissodactyla,112,231
71,Phacochoerus africanus,Phacochoerus,,Suidae,Artiodactyla,112,231
72,Nyctereutes procyonoides,Nyctereutes,,Canidae,Carnivora,112,231
73,Phyllostomus hastatus,Phyllostomus,Phyllostominae,Phyllostomidae,Chiroptera,112,231
74,Papio anubis,Papio,Cercopithecinae,Cercopithecidae,Primates,111,231
75,Colobus angolensis palliatus,Colobus,Colobinae,Cercopithecidae,Primates,111,231
76,Callorhinus ursinus,Callorhinus,,Otariidae,Carnivora,111,231
77,Piliocolobus tephrosceles,Piliocolobus,Colobinae,Cercopithecidae,Primates,111,231
