,species,genus,subfamily,family,order,Match,Maximum Possible
59,Oryctolagus cuniculus,Oryctolagus,,Leporidae,Lagomorpha,104,157
60,Macaca fascicularis,Macaca,Cercopithecinae,Cercopithecidae,Primates,104,157
61,Macaca nemestrina,Macaca,Cercopithecinae,Cercopithecidae,Primates,104,157
62,Mirounga angustirostris,Mirounga,Monachinae,Phocidae,Carnivora,104,157
63,Desmodus rotundus,Desmodus,Desmodontinae,Phyllostomidae,Chiroptera,103,157
64,Mandrillus leucophaeus,Mandrillus,Cercopithecinae,Cercopithecidae,Primates,103,157
65,Callorhinus ursinus,Callorhinus,,Otariidae,Carnivora,103,157
66,Theropithecus gelada,Theropithecus,Cercopithecinae,Cercopithecidae,Primates,103,157
67,Odobenus rosmarus divergens,Odobenus,,Odobenidae,Carnivora,103,157
68,Cercocebus atys,Cercocebus,Cercopithecinae,Cercopithecidae,Primates,103,157
69,Eumetopias jubatus,Eumetopias,,Otariidae,Carnivora,103,157
70,Meriones unguiculatus,Meriones,Gerbillinae,Muridae,Rodentia,103,157
71,Sciurus carolinensis,Sciurus,Sciurinae,Sciuridae,Rodentia,103,157
72,Psammomys obesus,Psammomys,Gerbillinae,Muridae,Rodentia,103,157
73,Condylura cristata,Condylura,,Talpidae,Eulipotyphla,102,157
74,Chlorocebus sabaeus,Chlorocebus,Cercopithecinae,Cercopithecidae,Primates,102,157
75,Camelus dromedarius,Camelus,,Camelidae,Artiodactyla,102,157
76,Vicugna pacos,Vicugna,,Camelidae,Artiodactyla,102,157
77,Cebus imitator,Cebus,Cebinae,Cebidae,Primates,102,157
78,Hylobates moloch,Hylobates,,Hylobatidae,Primates,102,157
79,Symphalangus syndactylus,Symphalangus,,Hylobatidae,Primates,102,157
